dataset,LTER_Site,C,N,CN_Ratio,Nit,Min,NM_Ratio,Lat,Long,MAT,MAP
17,CAP,0.8928,0.79897,1.117444891,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6887,0.47807,1.440673361,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6373,1.36289,1.201361978,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9922,0.55928,1.774045583,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5822,1.45136,1.779165292,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0836,0.41187,2.631020178,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5154,1.35772,1.85269174,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.1703,0.14568,1.169288855,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1796,1.11981,1.053433959,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.1848,0.17022,1.08575529,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7684,0.72202,1.06423391,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1577,0.07976,14.51472206,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5687,1.15408,1.359221212,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.3921,0.35889,1.092414801,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.9979,1.90583,1.048307265,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2726,0.45098,2.82187139,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5697,2.27074,1.131641474,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.2812,0.23649,1.189026951,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3088,1.29604,1.009881036,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5769,0.52813,1.092377029,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3822,0.23373,10.19191147,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.1343,2.18431,1.434903438,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.9558,4.55230,0.6492872433,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0517,2.57290,1.186108753,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6622,0.42001,1.576658679,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3560,2.23787,1.052772631,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5398,1.47835,1.041569634,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1168,1.06201,1.051599674,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3605,1.04390,1.303252471,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.3058,1.88423,1.22372378,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.3597,0.32663,1.101161496,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.1523,2.07654,1.036500334,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3897,0.35460,3.919059828,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.1497,1.40080,2.248500201,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5007,0.46058,1.087193849,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.0795,1.99110,1.044416073,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.5623,0.24695,6.326415954,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.9092,1.39058,1.372940103,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7138,0.42522,4.030258864,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4619,1.88191,1.308211478,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2227,0.62758,1.948353695,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8887,1.70564,1.107322698,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6598,1.55414,1.068012514,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7752,0.59273,1.307928695,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6649,1.20868,1.377470767,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,NA,NA,NA,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7867,0.70884,1.109783525,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1175,1.05186,1.062383375,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6592,0.62349,1.057294585,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4347,1.34588,1.065973161,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0245,2.65141,0.3864142854,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5489,1.39981,1.820877114,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9062,0.64318,1.408929515,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4418,1.30993,1.10063893,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.9554,-0.66288,-2.949827575,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4354,1.36328,1.786458543,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.0618,0.66511,4.603548701,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5785,0.40557,6.357608597,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0126,0.87245,1.160659733,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.9014,0.83900,1.074380033,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.4776,0.45423,1.051485126,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.1020,2.05787,1.021441537,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0069,0.32173,3.129660367,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.7106,1.88147,1.440688845,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1618,0.31987,3.632202161,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5387,1.94713,1.30381073,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.2887,0.23076,1.251029577,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4302,1.26963,1.126483413,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0626,3.32573,0.3194991436,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5118,0.33377,7.52543253,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5339,0.49560,1.077370322,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7751,1.33937,1.325338065,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.1946,0.52451,2.277599475,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.5424,1.13093,3.132298977,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6710,0.65042,1.031590685,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.6855,1.62162,1.039391252,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8213,2.57845,0.3185199822,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8000,1.05815,1.701049544,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.4169,0.26624,1.565673095,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.0642,1.00543,1.058488974,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.3114,0.26369,1.180983897,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8907,0.79194,1.124755585,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2359,0.54190,2.280705464,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.5520,1.57420,1.621135965,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.5112,0.38800,1.317592102,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.7964,0.77118,1.032744001,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2139,0.40173,3.021753104,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.9584,1.33990,1.461622749,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.3136,0.56201,2.337386741,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.2350,0.66501,1.857041919,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.8230,0.62247,1.322132437,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7696,1.66599,1.062217707,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6902,0.65442,1.054671478,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.7296,1.70356,1.015308602,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.4500,1.18490,1.223696096,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,3.2452,1.60477,2.022214572,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,0.6228,0.54665,1.139257021,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.4519,2.44909,1.001145459,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,1.8083,4.50705,0.4012124745,NA,NA,NA,33.01,-111.48,23.00,193.00
17,CAP,2.9067,2.41614,1.203035695,NA,NA,NA,33.01,-111.48,23.00,193.00
44,Hubbard Brook,33.0300,2.04000,16.19117647,1.91000,5.61000,0.34046,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,5.2100,0.33000,15.78787879,0.51000,0.98000,0.52041,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,47.9500,2.51000,19.10358566,1.18000,13.04000,0.09049,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,8.7100,0.39000,22.33333333,0.41000,0.80000,0.51250,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,25.4500,1.54000,16.52597403,2.41000,23.13000,0.10419,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,10.8100,0.67000,16.13432836,0.61000,3.12000,0.19551,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,27.7600,1.64000,16.92682927,0.30000,5.61000,0.05348,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,13.7700,1.61000,8.552795031,0.26000,0.92000,0.28261,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,28.5000,1.61000,17.70186335,0.38000,8.61000,0.04413,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,11.1200,0.68000,16.35294118,0.22000,0.78000,0.28205,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,40.1500,2.30000,17.45652174,1.23000,8.99000,0.13682,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,17.2400,1.08000,15.96296296,0.33000,2.01000,0.16418,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,31.7000,1.75000,18.11428571,2.65000,3.36000,0.78869,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,18.0100,0.97000,18.56701031,0.89000,0.76000,1.17105,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,25.0400,1.54000,16.25974026,8.48000,24.40000,0.34754,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,9.2100,0.53000,17.37735849,1.61000,2.37000,0.67932,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,29.9200,1.79000,16.7150838,3.88000,13.01000,0.29823,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,10.9200,0.63000,17.33333333,1.85000,1.47000,1.25850,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,40.2200,2.31000,17.41125541,2.76000,4.75000,0.58105,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,15.9100,1.04000,15.29807692,0.93000,1.06000,0.87736,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,36.7600,2.13000,17.25821596,5.44000,8.15000,0.66748,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,16.5700,1.05000,15.78095238,1.14000,1.03000,1.10680,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,41.8100,2.12000,19.72169811,3.43000,8.35000,0.41078,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,14.5600,0.80000,18.2,1.03000,0.65000,1.58462,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,32.2300,1.71000,18.84795322,2.57000,8.93000,0.28779,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,37.7400,2.07000,18.23188406,1.07000,0.72000,1.48611,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,38.8300,2.25000,17.25777778,4.55000,9.27000,0.49083,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,18.2600,1.06000,17.22641509,1.67000,1.63000,1.02454,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,42.7200,2.53000,16.88537549,4.25000,7.64000,0.55628,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,27.3000,1.56000,17.5,1.53000,1.44000,1.06250,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,44.0900,2.55000,17.29019608,7.54000,7.48000,1.00802,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,18.5400,1.11000,16.7027027,3.30000,2.94000,1.12245,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,41.3000,2.37000,17.42616034,1.42000,12.86000,0.11042,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,6.1100,0.33000,18.51515152,1.76000,1.77000,0.99435,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,45.2600,2.45000,18.47346939,5.47000,8.04000,0.68035,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,4.3100,0.24000,17.95833333,1.82000,1.46000,1.24658,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,37.8500,2.13000,17.76995305,5.44000,7.05000,0.77163,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,9.2400,0.53000,17.43396226,1.81000,2.21000,0.81900,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,44.0500,2.48000,17.76209677,9.49000,13.65000,0.69524,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,12.9700,0.73000,17.76712329,1.43000,1.32000,1.08333,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,36.3500,1.87000,19.43850267,5.16000,6.78000,0.76106,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,11.9200,0.73000,16.32876712,1.13000,1.45000,0.77931,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,36.2700,1.92000,18.890625,8.54000,9.27000,0.92125,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,12.8600,0.74000,17.37837838,1.20000,1.42000,0.84507,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,37.5200,1.80000,20.84444444,1.17000,11.70000,0.10000,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,17.0700,0.93000,18.35483871,0.94000,0.79000,1.18987,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,28.9000,1.73000,16.70520231,2.45000,4.38000,0.55936,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,10.7100,0.60000,17.85,0.79000,0.65000,1.21538,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,37.6200,1.91000,19.69633508,0.90000,10.14000,0.08876,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,12.4500,0.71000,17.53521127,1.82000,2.14000,0.85047,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,31.6200,1.86000,17,5.83000,10.07000,0.57895,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,11.0500,0.60000,18.41666667,2.43000,1.92000,1.26563,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,34.5800,2.11000,16.38862559,4.54000,8.26000,0.54964,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,14.2000,0.95000,14.94736842,0.57000,0.52000,1.09615,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,26.7900,1.63000,16.43558282,4.52000,5.21000,0.86756,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,10.1700,0.56000,18.16071429,0.81000,0.73000,1.10959,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,46.7400,2.59000,18.04633205,3.13000,4.34000,0.72120,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,23.9100,1.48000,16.15540541,1.42000,1.25000,1.13600,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,35.1300,1.91000,18.39267016,5.24000,10.29000,0.50923,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,10.1500,0.53000,19.1509434,1.58000,1.77000,0.89266,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,42.4100,2.44000,17.38114754,3.20000,9.78000,0.32720,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,9.4700,0.50000,18.94,1.84000,2.61000,0.70498,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,44.8400,2.61000,17.18007663,4.48000,8.47000,0.52893,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,11.1700,0.62000,18.01612903,1.02000,0.88000,1.15909,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,49.4200,2.60000,19.00769231,4.72000,3.88000,1.21649,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,23.3000,1.43000,16.29370629,1.18000,1.05000,1.12381,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,46.6300,2.52000,18.50396825,3.96000,5.24000,0.75573,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,15.1200,0.85000,17.78823529,0.95000,0.97000,0.97938,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,38.4500,2.25000,17.08888889,3.25000,6.85000,0.47445,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,6.5300,0.37000,17.64864865,1.00000,0.78000,1.28205,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,41.6200,2.21000,18.83257919,6.52000,7.97000,0.81807,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,5.3700,0.24000,22.375,0.88000,1.06000,0.83019,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,22.7800,1.46000,15.60273973,8.37000,10.66000,0.78518,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,10.2300,0.68000,15.04411765,1.20000,1.54000,0.77922,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,33.5600,2.00000,16.78,1.84000,8.85000,0.20791,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,12.3600,0.76000,16.26315789,1.60000,1.84000,0.86957,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,30.0600,1.73000,17.37572254,7.47000,8.21000,0.90987,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,5.2500,0.33000,15.90909091,1.22000,1.36000,0.89706,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,43.5500,2.20000,19.79545455,6.24000,9.98000,0.62525,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,16.2500,0.91000,17.85714286,1.23000,1.54000,0.79870,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,44.5000,2.70000,16.48148148,5.94000,7.14000,0.83193,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,20.8000,1.23000,16.91056911,0.86000,0.73000,1.17808,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,29.7500,1.79000,16.62011173,6.56000,14.48000,0.45304,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,9.4800,0.53000,17.88679245,1.44000,1.42000,1.01408,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,46.6200,2.40000,19.425,2.59000,6.34000,0.40852,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,17.0400,0.99000,17.21212121,2.26000,2.55000,0.88627,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,45.1300,2.63000,17.15969582,2.50000,13.06000,0.19142,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,7.5800,0.44000,17.22727273,1.05000,0.95000,1.10526,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,46.2000,2.40000,19.25,3.04000,5.05000,0.60198,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,6.0600,0.34000,17.82352941,1.54000,1.50000,1.02667,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,39.6600,2.25000,17.62666667,4.33000,4.48000,0.96652,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,26.2600,1.51000,17.39072848,0.81000,0.81000,1.00000,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,23.3000,1.35000,17.25925926,4.52000,4.60000,0.98261,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,7.5100,0.38000,19.76315789,0.57000,0.62000,0.91935,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,43.6700,2.30000,18.98695652,0.74000,7.77000,0.09524,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,12.4000,0.69000,17.97101449,2.33000,2.79000,0.83513,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,8.73000,10.17000,0.85841,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.30000,1.32000,0.98485,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,7.27000,9.99000,0.72773,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.41000,0.89000,1.58427,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,11.99000,13.61000,0.88097,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,3.68000,3.37000,1.09199,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.96000,4.68000,0.41880,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.44000,1.15000,1.25217,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.79000,8.49000,0.32862,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.26000,1.14000,1.10526,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,10.58000,13.24000,0.79909,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.44000,0.90000,1.60000,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,4.63000,6.85000,0.67591,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.10000,0.87000,1.26437,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,8.30000,27.56000,0.30116,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.60000,2.71000,0.95941,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,9.30000,11.44000,0.81294,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.95000,1.02000,0.93137,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,5.19000,9.32000,0.55687,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.04000,2.69000,0.75836,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,4.12000,16.05000,0.25670,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.83000,0.91000,0.91209,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,7.88000,15.77000,0.49968,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.06000,1.77000,1.16384,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,6.80000,7.88000,0.86294,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.83000,1.52000,1.20395,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,6.25000,9.83000,0.63581,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.99000,0.94000,1.05319,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,8.21000,9.26000,0.88661,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,3.00000,2.73000,1.09890,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.15000,14.59000,0.14736,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,4.06000,3.40000,1.19412,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,5.96000,9.18000,0.64924,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.82000,0.88000,0.93182,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,10.03000,12.57000,0.79793,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.07000,1.86000,1.11290,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,10.04000,17.39000,0.57734,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.79000,0.86000,0.91860,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,10.93000,19.59000,0.55794,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,3.09000,3.44000,0.89826,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,10.48000,16.64000,0.62981,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,3.08000,3.62000,0.85083,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,9.64000,9.14000,1.05470,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.37000,1.47000,0.93197,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,5.93000,9.20000,0.64457,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.01000,2.38000,0.84454,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,3.12000,9.02000,0.34590,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.72000,1.31000,0.54962,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,7.33000,15.01000,0.48834,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,0.60000,0.60000,1.00000,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,8.97000,15.53000,0.57759,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,2.48000,2.12000,1.16981,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,6.87000,17.10000,0.40175,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.20000,1.22000,0.98361,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,8.41000,17.08000,0.49239,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.51000,1.87000,0.80749,43.56,-71.45,5.50,1200.00
44,Hubbard Brook,-99.9900,-9.99000,NA,1.54000,14.70000,0.10476,43.56,-71.45,5.50,1200.00
